id;titulo;data_de_abertura;status;data_de_fechamento;requerente_id;categoria;localizacao;descricao;atribuido_grupo_tecnico;cidade;responsavel_id;qtd_monitor;cidade_normalizada;cidade_ibge;codigo_ibge
2514;[LOGIN_REMOVIDO] rede institucional: Desativação/[NOME_REMOVIDO] conta de usuário;14-01-2025 12:02;Fechado;26-02-2025 14:22;USER_39a85593;USUÁRIO DE REDE;SEDE ADMINISTRATIVA III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO II(Militão) > CEAF - [NOME_REMOVIDO] estágios
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Desativação/[NOME_REMOVIDO] conta de [LOGIN_REMOVIDO]

3) [NOME_REMOVIDO]: : Reativar
4) [LOGIN_REMOVIDO] [NOME_REMOVIDO]: : [NOME_REMOVIDO] DE [NOME_REMOVIDO]
5) MOTIVAÇÃO: : 
Nova convocação.

 

INFORMAÇÕES ADICIONAIS

6) [NOME_REMOVIDO] DE REATIVAÇÃO, [NOME_REMOVIDO] CARGO E LOTAÇÃO: : Residente - 19ª PROMOTORIA DE JUSTICA - MOSSORO - até 14/01/2028";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
2511;Suporte à estação de trabalho: Problema - Computador;14-01-2025 11:39;Fechado;22-01-2025 11:08;USER_ba39a30e;SUPORTE À ESTAÇÃO;SEDE ADMINISTRATIVA II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO I(PP) > 60ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Computador
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO ([NOME_REMOVIDO], [NOME_REMOVIDO]): : [NOME_REMOVIDO] estagiários ([NOME_REMOVIDO] gabinete nº 018672)
5) DESCRIÇÃO DO PROBLEMA: : 
Segunda tela do computador não está apresentando imagem;

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
2509;E-mail Institucional: [NOME_REMOVIDO] conta de e-mail para usuário;14-01-2025 11:12;Fechado;14-01-2025 16:44;USER_23e00852;DINFRA > E-MAIL INSTITUICIONAL;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > [NOME_REMOVIDO] PMJs da [NOME_REMOVIDO] (13º,33º)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : [NOME_REMOVIDO] conta de e-mail para [LOGIN_REMOVIDO]:

3) [LOGIN_REMOVIDO] USUÁRIO: : paulo.vieira
4) MOTIVAÇÃO: : Preciso saber meu e-mail institucional e a senha [SENHA_REMOVIDA] acesso.
 

ANEXO:

5) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
2508;[NOME_REMOVIDO]: Acesso ou [NOME_REMOVIDO] permissão a Drive;14-01-2025 11:12;Fechado;26-02-2025 14:22;USER_17c77fad;DRIVES COMPARTILHADOS;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > 13º [NOME_REMOVIDO] - Natal
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Acesso ou [NOME_REMOVIDO] permissão a Drive
 

INFORMAÇÕES OBRIGATÓRIAS:

3) LOGIN(S) DO(S) USUÁRIO(S) A SER(EM) ADICIONADO(S): : paulo.vieira
4) DRIVE(S) COMPARTILHADO(S) AO(S) [NOME_REMOVIDO]/REMOÇÃO: : larissa.araujo
5) [NOME_REMOVIDO] ACESSO ([NOME_REMOVIDO], INFORMAR): : 14-01-2025 
6) [NOME_REMOVIDO] OU REMOÇÃO? : Remoção
 

INFORMAÇÕES ADICIONAIS ([NOME_REMOVIDO]):

7) [NOME_REMOVIDO] DE LOTAÇÃO? : Sim
8) EM [NOME_REMOVIDO], OS DIREITOS DE [NOME_REMOVIDO] DE [NOME_REMOVIDO]? : Sim
 

ANEXO:

9) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
2506;E-mail Institucional: Inclusão/[NOME_REMOVIDO] [LOGIN_REMOVIDO] Grupo/Lista;14-01-2025 11:09;Fechado;26-02-2025 14:22;USER_17c77fad;DINFRA > E-MAIL INSTITUICIONAL;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > 13º [NOME_REMOVIDO] - Natal
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Inclusão/[NOME_REMOVIDO] [LOGIN_REMOVIDO] Grupo/Lista
 

 INFORMAÇÕES OBRIGATÓRIAS:

3) INCLUSÃO OU EXCLUSÃO? : Exclusão
4) [LOGIN_REMOVIDO](S) USUÁRIO(S): : 
larissa.araujo

5) ENDEREÇO(S) DO(S) GRUPO(S) OU LISTA(S): : 
[EMAIL_REMOVIDO]

[EMAIL_REMOVIDO]

[EMAIL_REMOVIDO]

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
2503;E-mail Institucional: Inclusão/[NOME_REMOVIDO] [LOGIN_REMOVIDO] Grupo/Lista;14-01-2025 11:03;Fechado;26-02-2025 14:22;USER_17c77fad;DINFRA > E-MAIL INSTITUICIONAL;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > 13º [NOME_REMOVIDO] - Natal
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Inclusão/[NOME_REMOVIDO] [LOGIN_REMOVIDO] Grupo/Lista
 

 INFORMAÇÕES OBRIGATÓRIAS:

3) INCLUSÃO OU EXCLUSÃO? : Inclusão
4) [LOGIN_REMOVIDO](S) USUÁRIO(S): : 
[NOME_REMOVIDO] PmJs da [NOME_REMOVIDO] tendo em vista que [NOME_REMOVIDO], [MATRICULA_REMOVIDA], [LOGIN_REMOVIDO], tomou posse no dia 13/01/25 no CARGO de [NOME_REMOVIDO] II, perante a [NOME_REMOVIDO] [NOME_REMOVIDO], venho por meio deste requerer sua inclusão na lista dos seguintes emails:

[EMAIL_REMOVIDO]

[EMAIL_REMOVIDO]

[EMAIL_REMOVIDO]

Aproveito a oportunidade para requerer a minha inclusão também no email da secretaria e da minha PmJ(13 PmJ Natal), pois teve um email enviado para eles que eu não recebi.

Desde já obrigada.

[NOME_REMOVIDO]

13ª PmJ [NOME_REMOVIDO] PmJ da [NOME_REMOVIDO]

5) ENDEREÇO(S) DO(S) GRUPO(S) OU LISTA(S): : 
[EMAIL_REMOVIDO]

[EMAIL_REMOVIDO]

[EMAIL_REMOVIDO]

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
2499;Suporte à estação de trabalho: Instalação/[NOME_REMOVIDO] software ou sistema;14-01-2025 10:51;Fechado;14-01-2025 12:06;USER_a5145bf9;SUPORTE À ESTAÇÃO;MOSSORÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Mossoró > Promotorias > 10ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Instalação/[NOME_REMOVIDO] software ou sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) SOFTWARE/SISTEMA A SER INSTALADO: : Impressora SAMSUNG ProXpress M4020ND
5) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO: : Tombo 046446";SUPORTE N1;Mossoró;USER_ca7ca1e2;0;mossoro;Mossoró;2408003
2494;[NOME_REMOVIDO] equipamento: Outros periféricos;14-01-2025 10:35;Fechado;20-01-2025 11:44;USER_3dd3d060;SOLICITAÇÃO DE EQUIPAMENTO;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > [NOME_REMOVIDO] PMJs [NOME_REMOVIDO] (1º,10º,16º,18º,20º,69º,75º)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Outros periféricos
3) [NOME_REMOVIDO]: : Webcam
 

INFORMAÇÕES OBRIGATÓRIAS:

4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
5) O PEDIDO É DE ACRÉSCIMO OU SUBSTITUIÇÃO? : Acréscimo
6) [NOME_REMOVIDO] DE [NOME_REMOVIDO] EQUIPAMENTO: : 023504
7) O [NOME_REMOVIDO] O EQUIPAMENTO É DO [NOME_REMOVIDO] OU ANTIGO? : 
8) MOTIVAÇÃO: : 
Dra. Michelle, titular da 75ªPmJN, solicitou seja disponibilizado 02 (duas) webcam.

 

ANEXO:

9) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
2479;Sistemas: Dúvidas/[NOME_REMOVIDO] uso;14-01-2025 10:19;Fechado;14-01-2025 11:01;USER_bab530cd;SISTEMAS;CRUZETA;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Cruzeta
 

DE [NOME_REMOVIDO]?

2) SELECIONE: : e-MP
 

O QUE DESEJA SOLICITAR?

3) SELECIONE: : Dúvidas/[NOME_REMOVIDO] uso
 

INFORMAÇÕES OBRIGATÓRIAS:

4) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
5) DESCRIÇÃO DO PROBLEMA/DÚVIDA : 
Prezado(a)

 

[NOME_REMOVIDO] nosso MP Residente ter informações que necessitam serem juntadas em procedimentos extrajudiciais que ele minuta. Por exemplo, ele hoje teve a informação do Escrivão que uma resposta será encaminhada nos próximos dias. Nesse caso ele faz a certidão com a informação, mas não consegue assinar e juntar ao procedimento.

É possível que ocorra essa liberação para ele assinar certidões nos procedimentos ou é tem sugestão para que ele junte suas certidões de outra forma?";SUPORTE SISTEMAS;Cruzeta;USER_6fed7464;0;cruzeta;Cruzeta;2403004
2478;Rede, [TERMO_INTERNO] e Internet: Problema - Acesso à [NOME_REMOVIDO];14-01-2025 10:16;Fechado;15-01-2025 07:56;USER_4dc1ecfc;REDE E INTERNET;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > [NOME_REMOVIDO] atendimento ao [LOGIN_REMOVIDO]?

2) SELECIONE: : Problema - Acesso à [NOME_REMOVIDO]
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
4) ENDEREÇO IP DA ESTAÇÃO DE TRABALHO: : [IP_REMOVIDO]
5) DESCRIÇÃO DO PROBLEMA: : 
Solicito a exclusão dos PCs de TOMBO 023529 E 018948, do DOMÍNIO.
Pois! os equipamentos foram ''formatado'', e gostaria de inclui-los
novamente em REDE (mp ... ). Esse equip. está na bancada em teste.

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
2465;[NOME_REMOVIDO]: [NOME_REMOVIDO];14-01-2025 09:44;Fechado;26-02-2025 14:22;USER_5a15963f;DRIVES COMPARTILHADOS;PARELHAS;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Parelhas
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : [NOME_REMOVIDO]
 

INFORMAÇÕES OBRIGATÓRIAS:

3) LOCALIDADE/SETOR: : PmJ PARELHAS
4) [LOGIN_REMOVIDO] DOS [LOGIN_REMOVIDO] [NOME_REMOVIDO] AO [NOME_REMOVIDO]: : 
URGENTE - Solicita acesso ao [NOME_REMOVIDO] da [NOME_REMOVIDO] para a nova assessora [NOME_REMOVIDO], CPF [CPF_REMOVIDO], [MATRICULA_REMOVIDA], haja vista ter assumido ontem o CARGO nesta [NOME_REMOVIDO]

 

INFORMAÇÕES ADICIONAIS:

5) [NOME_REMOVIDO] PARA UM SERVIÇO, [NOME_REMOVIDO]: : 
 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N1;Parelhas;USER_6fed7464;0;parelhas;Parelhas;2408904
2462;Antivírus - Kaspersky: [NOME_REMOVIDO] computador - suspeita de vírus;14-01-2025 09:41;Fechado;26-02-2025 14:22;USER_03c9718e;GAU > ANTIVÍRUS - KASPERSKY;MOSSORÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Mossoró > Administração > Gaeco oeste
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : [NOME_REMOVIDO] computador - suspeita de vírus
 

INFORMAÇÕES OBRIGATÓRIAS:

3) ENDEREÇO IP E/OU [NOME_REMOVIDO] DE TRABALHO: : [IP_REMOVIDO]
4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
 

INFORMAÇÕES ADICIONAIS:

5) MOTIVAÇÃO: : [NOME_REMOVIDO] computador infectado, conforme imagem em ANEXO.
 

ANEXO:

6) : Documento anexado";SUPORTE N1;Mossoró;USER_ca7ca1e2;0;mossoro;Mossoró;2408003
2461;E-mail Institucional: [NOME_REMOVIDO] conta de e-mail para usuário;14-01-2025 09:41;Fechado;26-02-2025 14:22;USER_5a15963f;DINFRA > E-MAIL INSTITUICIONAL;PARELHAS;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Parelhas
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : [NOME_REMOVIDO] conta de e-mail para [LOGIN_REMOVIDO]:

3) [LOGIN_REMOVIDO] USUÁRIO: : monqiue.azevedo
4) MOTIVAÇÃO: : URGENTE - Solicita acesso ao e-mail funcional da [NOME_REMOVIDO] para a nova assessora [NOME_REMOVIDO], CPF [CPF_REMOVIDO], [MATRICULA_REMOVIDA], hja vista ter assumido ontem do CARGO nesta [NOME_REMOVIDO]
 

ANEXO:

5) : Nenhum documento anexado";SUPORTE N1;Parelhas;USER_6fed7464;0;parelhas;Parelhas;2408904
2460;[NOME_REMOVIDO] equipamento: Scanner;14-01-2025 09:38;Fechado;29-01-2025 13:45;USER_a17ef5ac;SOLICITAÇÃO DE EQUIPAMENTO;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > [NOME_REMOVIDO] comunicação
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Scanner
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
4) O PEDIDO É DE ACRÉSCIMO OU SUBSTITUIÇÃO? : Substituição
5) [NOME_REMOVIDO] DE [NOME_REMOVIDO] EQUIPAMENTO: : 046350
6) O [NOME_REMOVIDO] O EQUIPAMENTO É DO [NOME_REMOVIDO] OU ANTIGO? : Novo
7) MOTIVAÇÃO: : 
Não é scanner. É substituir impressora na Dcom, se possível

 

ANEXO:

8) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
2453;[NOME_REMOVIDO] equipamento: Monitor;14-01-2025 09:28;Fechado;28-01-2025 10:38;USER_3b7b2ce6;SOLICITAÇÃO DE EQUIPAMENTO;SEDE ADMINISTRATIVA III;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - ANEXO II(Militão) > [NOME_REMOVIDO] PMJ's de violência doméstica (51ª, 68ª, 72ª)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Monitor
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
4) O PEDIDO É DE ACRÉSCIMO OU SUBSTITUIÇÃO? : Substituição
5) [NOME_REMOVIDO] DE [NOME_REMOVIDO] EQUIPAMENTO: : 050688
6) O [NOME_REMOVIDO] O EQUIPAMENTO É DO [NOME_REMOVIDO] OU ANTIGO? : Novo
7) MOTIVAÇÃO: : 
Bom dia!

 

Solicito substituição do monitor de tombo n° 050963 , tendo em vista que o mesmo fica com a imagem trêmula e algumas vezes apaga.

 

ANEXO:

8) : Documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
2450;Suporte à estação de trabalho: Problema - Software ou sistema;14-01-2025 09:21;Fechado;21-01-2025 10:09;USER_f458d011;SUPORTE À ESTAÇÃO;MOSSORÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Mossoró > Promotorias > [NOME_REMOVIDO] promotorias patrimônio público (7ª, 11ª, 19ª)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Software ou sistema
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO: : [IP_REMOVIDO]
5) SOFTWARE OU [NOME_REMOVIDO]: : não sei informar
6) DESCRIÇÃO DO PROBLEMA: : 
Computador extremamente lento, travando, demora pra abrir, demora pra salvar documento. 

 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N2;Mossoró;USER_ca7ca1e2;0;mossoro;Mossoró;2408003
2436;Suporte à estação de trabalho: Problema - Computador;14-01-2025 08:47;Fechado;14-01-2025 09:24;USER_dc68af1a;SUPORTE À ESTAÇÃO;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > Assessoria técnica de atendimento ao cidadão
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Computador
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO ([NOME_REMOVIDO], [NOME_REMOVIDO]): : Tombo: 023558
5) DESCRIÇÃO DO PROBLEMA: : 
Após manutenção neste PC, a segunda tela não está funcionando. Favor configurar.

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
2435;Suporte à estação de trabalho: Problema - Windows;14-01-2025 08:46;Fechado;29-01-2025 15:02;USER_6047c952;SUPORTE À ESTAÇÃO;PENDÊNCIAS;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Pendências > Secretaria administrativa
 

O QUE DESEJA SOLICITAR?

2) SELECIONE : Problema - Windows
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) NOME OU ENDEREÇO IP DA ESTAÇÃO DE TRABALHO ([NOME_REMOVIDO], [NOME_REMOVIDO]): : TOMBO 046416
5) DESCRIÇÃO DO PROBLEMA: : 
Bom dia, prezados.

Tentamos ligar uma máquina e apareceu a seguinte mensagem: ''o banco de dados de segurança no servidor não tem uma conta de computador para a relação de confiança desta estação de trabalho''.

Solicitamos liberação da máquina para os servidores da PMJ.

 

ANEXO:

6) : Documento anexado";SUPORTE N2;Pendências;USER_c3d41bf5;0;pendencias;Pendências;2409902
2432;Rede, [TERMO_INTERNO] e Internet: [NOME_REMOVIDO]/Orientação;14-01-2025 08:40;Fechado;14-01-2025 09:49;USER_52500fb2;REDE E INTERNET;MARTINS;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Martins > [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : [NOME_REMOVIDO]/Orientação
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
4) DÚVIDA/SOLICITAÇÃO DE INFORMAÇÃO: : 
Bom dia,

[NOME_REMOVIDO] solicitar o acesso da residente [NOME_REMOVIDO] à [TERMO_INTERNO] para acessar a [TERMO_INTERNO] de forma remota.

Atenciosamente, 

[NOME_REMOVIDO] MInisterial

PmJ Martins

 

ANEXO:

5) : Nenhum documento anexado";SUPORTE N1;Martins;USER_ca7ca1e2;0;martins;Martins;2407401
2430;[NOME_REMOVIDO] equipamento: Outros periféricos;14-01-2025 08:39;Fechado;14-01-2025 16:19;USER_dab4a337;SOLICITAÇÃO DE EQUIPAMENTO;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > [NOME_REMOVIDO]
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Outros periféricos
3) [NOME_REMOVIDO]: : Teclado
 

INFORMAÇÕES OBRIGATÓRIAS:

4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
5) O PEDIDO É DE ACRÉSCIMO OU SUBSTITUIÇÃO? : Acréscimo
6) [NOME_REMOVIDO] DE [NOME_REMOVIDO] EQUIPAMENTO: : .
7) O [NOME_REMOVIDO] O EQUIPAMENTO É DO [NOME_REMOVIDO] OU ANTIGO? : Novo
8) MOTIVAÇÃO: : 
Solicito um teclado e um mouse

 

ANEXO:

9) : Nenhum documento anexado";SUPORTE N2;Natal;USER_ed78a147;0;natal;Natal;2408102
2426;Rede, [TERMO_INTERNO] e Internet: Liberação - Acesso a Sistema/[NOME_REMOVIDO] [TERMO_INTERNO];14-01-2025 08:34;Fechado;16-01-2025 09:03;USER_c9f2217e;REDE E INTERNET;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > Diretoria-Geral
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Liberação - Acesso a Sistema/[NOME_REMOVIDO] [TERMO_INTERNO]
 

INFORMAÇÕES OBRIGATÓRIAS:

3) [LOGIN_REMOVIDO] USUÁRIO: : victor.pinheiro
4) SISTEMA AO [NOME_REMOVIDO]: : [TERMO_INTERNO]
5) E-MAIL ([NOME_REMOVIDO] E MP-RESIDENTES): : 
[EMAIL_REMOVIDO]

 

De ordem do [NOME_REMOVIDO], solicito acesso do MP-Residente ao Atende-MP perfil de Atendente.

Irá participar das atividades relativas a DGER.

Atenciosamente,

[NOME_REMOVIDO] no [TERMO_INTERNO]

[NOME_REMOVIDO]-Geral.

6) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
 

ANEXO:

7) : Nenhum documento anexado";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
2418;[NOME_REMOVIDO] equipamento: Outros periféricos;14-01-2025 07:45;Fechado;14-01-2025 08:53;USER_a7d43f14;SOLICITAÇÃO DE EQUIPAMENTO;MOSSORÓ;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Mossoró > Promotorias > 14ª [NOME_REMOVIDO] justiça
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : Outros periféricos
3) [NOME_REMOVIDO]: : Mouse
 

INFORMAÇÕES OBRIGATÓRIAS:

4) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
5) O PEDIDO É DE ACRÉSCIMO OU SUBSTITUIÇÃO? : Substituição
6) [NOME_REMOVIDO] DE [NOME_REMOVIDO] EQUIPAMENTO: : 046562
7) O [NOME_REMOVIDO] O EQUIPAMENTO É DO [NOME_REMOVIDO] OU ANTIGO? : 
8) MOTIVAÇÃO: : 
Meu mouse parou de funcionar

 

ANEXO:

9) : Nenhum documento anexado";SUPORTE N2;Mossoró;USER_ca7ca1e2;0;mossoro;Mossoró;2408003
2416;[LOGIN_REMOVIDO] rede institucional: [NOME_REMOVIDO]/Orientação;14-01-2025 07:18;Fechado;14-01-2025 08:58;USER_3dd3d060;USUÁRIO DE REDE;SEDE ADMINISTRATIVA I;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] PMJs > [NOME_REMOVIDO] PMJs [NOME_REMOVIDO] (1º,10º,16º,18º,20º,69º,75º)
 

O QUE DESEJA SOLICITAR?

2) SELECIONE: : [NOME_REMOVIDO]/Orientação
 

INFORMAÇÕES OBRIGATÓRIAS

3) TELEFONE PARA CONTATO: : [TELEFONE_REMOVIDO]
4) DÚVIDA/SOLICITAÇÃO DE INFORMAÇÃO: : 
Prezado(s),

Venho pelo presente informar que após a mudança do sistema '''[TERMO_INTERNO]'', com a consequente desativação do acesso pelos [LOGIN_REMOVIDO], nossa unidade perdeu totalmente o controle das solicitações que se encontravam ''pendentes'', impedindo, dessa forma, o controle das demandas abertas.

Da forma como está não conseguimos verificar as demandas para entrar em contato com o setor responsável e ter notícias sobre seu andamento.

Tal fato, estimulará, em tese, esse setor a abrir novos chamados com as demandas que se encontram em aberto no sistema antigo, gerando duplicidade.

Dito isto, a Sec. Criminal 1 de Natal, solicita, se possível, seja liberado o acesso ao sistema Atende-MP (antigo) para consultar as demandas pendentes, possibilitando o acompanhamento.

Respeitosamente.";SUPORTE N1;Natal;USER_ed78a147;0;natal;Natal;2408102
2407;Rede, [TERMO_INTERNO] e Internet: Problema - Acesso à [NOME_REMOVIDO];13-01-2025 17:08;Fechado;14-01-2025 07:53;USER_92bfa1a9;REDE E INTERNET;SEDE CENTRAL II;"DADOS DO FORMULÁRIO

LOTAÇÃO:

1) INFORME ONDE VOCÊ ESTÁ LOTADO: : Natal - [NOME_REMOVIDO] [TERMO_INTERNO] - Administrativos > [NOME_REMOVIDO] atendimento ao [LOGIN_REMOVIDO]?

2) SELECIONE: : Problema - Acesso à [NOME_REMOVIDO]
 

INFORMAÇÕES OBRIGATÓRIAS:

3) TELEFONE DE CONTATO: : [TELEFONE_REMOVIDO]
4) ENDEREÇO IP DA ESTAÇÃO DE TRABALHO: : TOMBOS: 023522 e 023511
5) DESCRIÇÃO DO PROBLEMA: : 

EXCLUSÃO DE PC'S DO DOMÍNIO:

[NOME_REMOVIDO] PC'S DE TOMBOS (023522 E 023511), DO DOMÍNIO.

POIS, OS [NOME_REMOVIDO] E GOSTARIA DE INCLUÍ-[NOME_REMOVIDO] EM REDE.

[NOME_REMOVIDO] NA [NOME_REMOVIDO], [NOME_REMOVIDO] [LOGIN_REMOVIDO] DO [NOME_REMOVIDO] EM NATAL.

[NOME_REMOVIDO] JÁ!

 

ANEXO:

6) : Nenhum documento anexado";SUPORTE INFRA;Natal;USER_ed78a147;0;natal;Natal;2408102
